Loan_ID,Age,Employment_Type,Annual_Income_INR,Credit_Score,Loan_Purpose,Loan_Amount_INR,Loan_Term_Months,Existing_Loans,Debt_to_Income_Ratio,Interest_Rate_Pct,Region,Loan_Status,Default_Flag
LN102178,52,Business Owner,471900,673,Personal,673000,24,0,19.5,12.92,East,Approved,No
LN102179,36,Salaried,557400,530,Education,897000,84,3,42.1,13.22,South,Rejected,No
LN102180,32,Student,62598,708,Personal,96000,36,3,49.3,11.53,Central,Rejected,No
LN102181,38,Business Owner,846300,688,Personal,681000,12,1,23.7,11.69,South,Rejected,No
LN102182,53,Student,242286,783,Business,292000,84,0,37.6,10.79,North,Approved,Yes
LN102183,23,Business Owner,972600,700,Medical,896000,48,0,51.0,12.78,South,Approved,No
LN102184,34,Salaried,1103400,618,Home,332000,36,0,34.8,12.0,North,Approved,No
LN102185,30,Self-Employed,1439900,683,Education,2155000,36,0,41.4,13.08,South,Approved,No
LN102186,53,Salaried,889200,564,Home,999000,12,0,10.7,12.73,West,Rejected,No
LN102187,39,Business Owner,637000,621,Home,127000,36,1,39.2,13.54,Central,Rejected,No
LN102188,24,Self-Employed,1132300,741,Vehicle,1416000,36,1,38.2,10.16,West,Approved,No
LN102189,31,Salaried,1172800,684,Business,682000,60,4,16.1,10.52,Central,Rejected,No
LN102190,22,Business Owner,928600,760,Vehicle,202000,48,1,20.4,12.16,South,Rejected,No
LN102191,40,Salaried,292100,572,Personal,330000,72,1,39.2,12.73,South,Rejected,No
LN102192,60,Self-Employed,409200,684,Vehicle,550000,84,0,28.4,11.04,North,Rejected,No
LN102193,43,Self-Employed,558800,669,Education,547000,36,1,45.3,12.46,East,Rejected,No
LN102194,55,Salaried,998000,762,Business,109000,84,1,35.7,11.79,South,Approved,No
LN102195,50,Self-Employed,642400,744,Personal,694000,72,1,32.7,11.58,North,Rejected,No
LN102196,56,Business Owner,1214700,742,Vehicle,135000,84,3,30.0,11.97,Central,Approved,No
LN102197,33,Salaried,1339900,800,Medical,2244000,60,1,35.5,11.55,North,Rejected,No
LN102198,59,Salaried,1257000,676,Vehicle,697000,24,0,41.6,12.65,West,Rejected,No
LN102199,30,Salaried,1261500,787,Home,1994000,24,0,38.4,12.43,North,Rejected,No
LN102200,38,Self-Employed,367500,632,Vehicle,44000,84,2,26.9,12.43,East,Approved,No
LN102201,48,Salaried,847600,630,Personal,225000,60,0,46.9,12.93,West,Rejected,No
LN102202,32,Business Owner,465400,749,Vehicle,404000,72,5,39.9,12.39,South,Rejected,No
LN102203,31,Business Owner,262400,602,Business,365000,60,2,36.6,13.31,North,Rejected,No
LN102204,26,Salaried,554900,737,Personal,945000,36,2,33.1,11.12,East,Rejected,No
LN102205,21,Salaried,1346900,707,Vehicle,1328000,36,2,38.0,12.05,East,Approved,No
LN102206,41,Self-Employed,837500,770,Business,590000,84,1,10.0,11.22,South,Approved,No
LN102207,60,Self-Employed,1971900,696,Vehicle,347000,12,4,34.9,11.72,South,Rejected,No
LN102208,29,Salaried,716600,704,Vehicle,783000,60,1,51.7,12.11,North,Approved,No
LN102209,38,Salaried,2498000,733,Home,1864000,84,0,34.6,10.85,South,Approved,No
LN102210,58,Salaried,716700,657,Vehicle,1179000,24,1,33.0,10.38,Central,Rejected,No
LN102211,51,Student,160588,654,Vehicle,147000,36,1,24.8,11.95,North,Rejected,No
LN102212,21,Salaried,321600,731,Home,451000,60,1,37.9,12.01,East,Approved,No
LN102213,41,Business Owner,1197200,698,Personal,1846000,72,0,29.7,11.22,West,Rejected,No
LN102214,26,Salaried,493100,674,Home,132000,60,1,47.7,13.59,West,Rejected,No
LN102215,30,Business Owner,455400,695,Education,387000,12,1,21.6,11.07,North,Approved,No
LN102216,30,Salaried,1315100,804,Personal,2130000,24,1,26.6,11.7,East,Rejected,No
LN102217,45,Salaried,1229000,671,Education,1010000,36,5,24.8,12.37,East,Rejected,No
LN102218,28,Business Owner,1211500,669,Personal,1285000,36,1,54.0,14.35,North,Rejected,No
LN102219,31,Student,153016,589,Personal,242000,36,2,29.7,13.23,North,Rejected,No
LN102220,30,Salaried,632000,697,Education,313000,72,1,25.4,10.87,Central,Rejected,No
LN102221,35,Salaried,629000,743,Home,1019000,12,2,6.9,11.79,South,Approved,No
LN102222,47,Salaried,999600,754,Vehicle,775000,72,1,21.1,12.51,North,Approved,No
LN102223,36,Salaried,1527600,707,Home,1693000,84,2,38.3,10.89,East,Rejected,No
LN102224,34,Salaried,795900,762,Personal,523000,60,1,38.3,12.13,South,Rejected,No
LN102225,41,Business Owner,1925900,748,Personal,1918000,60,2,24.2,12.05,North,Approved,No
LN102226,45,Salaried,1064700,772,Personal,196000,24,0,24.9,11.12,South,Approved,No
LN102227,21,Self-Employed,571300,764,Vehicle,121000,60,1,54.3,10.38,South,Approved,No
LN102228,56,Salaried,1025300,802,Medical,825000,36,0,64.4,11.81,East,Rejected,No
LN102229,57,Salaried,1661100,689,Home,1112000,36,1,45.8,12.05,South,Rejected,No
LN102230,45,Self-Employed,1950900,614,Business,2237000,60,2,50.7,14.25,North,Rejected,No
LN102231,43,Salaried,1248600,743,Business,205000,12,1,53.3,12.15,East,Approved,No
LN102232,48,Self-Employed,659200,751,Vehicle,254000,36,2,58.6,11.99,West,Rejected,No
LN102233,38,Salaried,577000,802,Home,263000,60,0,28.4,10.71,East,Approved,No
LN102234,35,Student,195943,783,Home,166000,48,2,21.5,11.33,North,Rejected,No
LN102235,35,Business Owner,1632200,826,Medical,848000,24,1,54.0,11.61,North,Rejected,No
LN102236,27,Business Owner,825100,740,Education,276000,12,2,20.4,10.86,Central,Approved,No
LN102237,54,Salaried,834600,715,Business,931000,36,1,19.7,11.78,North,Approved,No
LN102238,33,Salaried,668600,610,Personal,912000,60,3,19.9,12.05,South,Rejected,No
LN102239,32,Salaried,542700,720,Vehicle,686000,60,1,30.4,10.01,West,Rejected,No
LN102240,59,Self-Employed,594500,664,Personal,339000,24,2,8.2,12.19,West,Rejected,No
LN102241,41,Salaried,700300,714,Education,1087000,60,3,14.8,11.88,Central,Approved,No
LN102242,45,Salaried,1672300,704,Vehicle,1907000,84,1,24.5,11.95,South,Rejected,No
LN102243,30,Salaried,569700,731,Medical,652000,60,3,17.6,11.11,Central,Approved,No
LN102244,32,Salaried,669100,694,Education,309000,60,2,44.7,12.34,North,Approved,Yes
LN102245,50,Salaried,403800,761,Medical,207000,60,0,32.1,12.11,West,Approved,No
LN102246,39,Salaried,964000,523,Medical,874000,72,0,38.9,13.17,South,Approved,No
LN102247,26,Salaried,1378400,712,Home,695000,84,1,37.6,12.67,Central,Rejected,No
LN102248,54,Self-Employed,1588300,778,Personal,2017000,12,0,29.5,10.31,Central,Rejected,No
LN102249,37,Salaried,726900,822,Home,454000,36,3,43.9,11.46,West,Approved,No
LN102250,47,Salaried,891500,748,Personal,319000,24,3,37.4,11.79,East,Approved,No
LN102251,34,Self-Employed,597400,810,Medical,214000,60,3,28.2,11.75,North,Approved,No
LN102252,43,Business Owner,869000,711,Business,275000,12,0,11.8,10.79,East,Approved,No
LN102253,52,Salaried,772500,700,Medical,655000,84,0,38.2,11.61,North,Rejected,No
LN102254,56,Self-Employed,671200,734,Education,71000,12,0,16.9,10.4,West,Rejected,No
LN102255,29,Student,199351,700,Personal,204000,60,0,36.6,11.74,North,Rejected,No
LN102256,47,Self-Employed,833400,649,Education,506000,36,1,32.9,12.63,South,Approved,No
LN102257,57,Business Owner,552900,667,Business,575000,48,3,15.7,10.62,South,Approved,No
LN102258,46,Business Owner,568800,628,Home,961000,48,0,35.1,12.37,West,Rejected,No
LN102259,26,Salaried,1662400,734,Home,2622000,60,0,34.3,12.24,South,Approved,No
LN102260,28,Salaried,2886400,701,Home,3117000,48,1,34.3,12.0,East,Approved,No
LN102261,29,Self-Employed,335100,677,Home,272000,48,1,33.8,12.31,North,Rejected,No
LN102262,25,Student,182029,663,Home,234000,60,1,24.2,11.07,South,Rejected,No
LN102263,51,Salaried,384000,733,Home,641000,84,1,39.1,11.87,East,Rejected,No
LN102264,59,Salaried,614100,751,Business,572000,60,1,23.7,11.43,North,Approved,No
LN102265,41,Self-Employed,1063900,627,Business,286000,60,0,19.1,12.17,West,Approved,No
LN102266,44,Salaried,899800,616,Education,1262000,48,0,40.1,13.01,South,Rejected,No
LN102267,51,Business Owner,714500,762,Business,84000,84,3,43.2,11.59,Central,Rejected,No
LN102268,37,Salaried,869500,611,Vehicle,1217000,48,1,39.3,12.6,South,Rejected,No
LN102269,39,Self-Employed,444200,736,Business,109000,84,2,29.5,10.95,South,Approved,No
LN102270,44,Business Owner,568300,805,Vehicle,160000,72,0,8.7,11.28,Central,Approved,No
LN102271,33,Self-Employed,642900,805,Personal,919000,24,1,49.8,10.77,Central,Approved,No
LN102272,23,Self-Employed,272000,748,Vehicle,346000,12,0,8.5,11.16,East,Approved,No
LN102273,43,Business Owner,343200,746,Home,362000,60,1,39.0,13.1,North,Approved,No
LN102274,53,Business Owner,350800,846,Personal,524000,60,2,57.3,12.26,South,Approved,No
LN102275,23,Business Owner,989500,548,Business,1531000,60,1,33.8,13.64,East,Approved,No
LN102276,29,Salaried,743900,670,Business,653000,84,2,35.5,12.53,South,Approved,No
LN102277,31,Self-Employed,909600,755,Vehicle,1632000,60,2,36.6,11.61,North,Approved,No
LN102278,53,Salaried,236300,678,Personal,167000,36,0,34.4,11.63,East,Approved,No
LN102279,41,Business Owner,287400,781,Business,113000,60,0,60.2,11.9,North,Rejected,No
LN102280,42,Self-Employed,936100,697,Home,1440000,12,2,21.9,12.2,Central,Rejected,No
LN102281,46,Salaried,141000,709,Home,114000,60,1,20.4,11.94,North,Approved,No
LN102282,32,Salaried,1274800,682,Vehicle,2023000,84,4,28.1,12.62,Central,Approved,No
LN102283,49,Salaried,238400,666,Education,49000,12,2,52.9,13.67,East,Rejected,No
LN102284,22,Self-Employed,1033600,664,Vehicle,298000,72,1,25.1,12.03,Central,Approved,No
LN102285,25,Salaried,398700,718,Home,67000,72,0,37.2,12.15,West,Rejected,No
LN102286,53,Salaried,1157300,650,Personal,1300000,24,1,44.9,11.42,North,Approved,No
LN102287,47,Business Owner,3795100,762,Personal,5000000,72,2,41.3,13.34,South,Rejected,No
LN102288,28,Business Owner,186200,742,Business,146000,60,2,44.2,11.7,North,Approved,No
LN102289,38,Salaried,952800,771,Personal,242000,48,2,49.0,12.34,West,Rejected,No
LN102290,23,Salaried,240400,627,Vehicle,177000,36,1,35.7,12.41,North,Rejected,No
LN102291,47,Student,92900,590,Medical,64000,36,1,26.5,12.46,West,Rejected,No
LN102292,51,Self-Employed,580100,700,Personal,693000,60,0,33.8,11.9,Central,Approved,No
LN102293,32,Self-Employed,698100,850,Personal,844000,36,1,27.9,9.85,South,Approved,No
LN102294,35,Salaried,393700,782,Education,108000,36,2,62.3,10.39,West,Rejected,No
LN102295,30,Salaried,998500,664,Personal,813000,84,2,25.6,12.96,Central,Approved,No
LN102296,36,Salaried,293100,728,Personal,349000,60,1,37.8,12.33,West,Approved,No
LN102297,31,Self-Employed,1286700,747,Personal,695000,60,0,14.0,10.56,North,Approved,No
LN102298,30,Salaried,519000,611,Business,411000,84,3,33.6,13.09,South,Approved,No
LN102299,38,Salaried,300500,789,Medical,344000,12,2,28.6,11.8,East,Rejected,No
LN102300,55,Self-Employed,1562700,689,Medical,1227000,36,0,40.1,11.83,South,Rejected,No
LN102301,51,Student,189592,694,Personal,29000,60,2,40.4,12.57,East,Approved,No
LN102302,32,Business Owner,1856000,702,Medical,888000,48,2,49.0,13.14,Central,Rejected,No
LN102303,58,Salaried,1272500,774,Medical,1806000,24,0,48.1,10.83,South,Rejected,No
LN102304,29,Salaried,419100,651,Home,219000,60,1,31.2,12.77,South,Approved,No
LN102305,57,Salaried,620300,589,Personal,924000,12,0,20.7,12.89,North,Rejected,No
LN102306,33,Salaried,694700,721,Home,621000,60,3,22.1,12.93,Central,Approved,No
LN102307,42,Self-Employed,1504800,567,Education,1360000,60,2,35.6,13.57,South,Rejected,No
LN102308,29,Salaried,826800,680,Education,1166000,60,0,33.9,11.94,North,Rejected,No
LN102309,51,Self-Employed,716200,777,Vehicle,538000,36,2,35.1,11.28,East,Approved,No
LN102310,33,Business Owner,582300,738,Home,294000,12,3,25.6,12.98,East,Rejected,No
LN102311,55,Student,247792,768,Education,69000,72,0,49.2,11.66,South,Rejected,No
LN102312,24,Salaried,1332100,740,Home,1655000,84,1,14.3,11.67,East,Approved,No
LN102313,41,Salaried,651300,850,Personal,585000,48,1,24.9,10.48,East,Approved,No
LN102314,27,Salaried,523100,662,Business,772000,12,2,19.1,12.76,North,Rejected,No
LN102315,56,Salaried,476500,726,Medical,418000,60,1,29.5,12.55,South,Approved,No
LN102316,37,Salaried,479300,672,Vehicle,386000,36,1,47.0,12.61,West,Rejected,No
LN102317,47,Salaried,300600,762,Education,183000,24,1,28.5,11.16,South,Approved,No
LN102318,56,Business Owner,430200,696,Business,189000,24,1,33.2,11.79,Central,Approved,No
LN102319,42,Salaried,1481900,812,Home,2240000,24,1,40.0,10.12,South,Approved,No
LN102320,23,Business Owner,580200,665,Medical,152000,36,3,28.0,12.28,East,Rejected,No
LN102321,29,Salaried,957600,791,Personal,1564000,36,2,36.6,11.47,West,Approved,No
LN102322,29,Salaried,166300,739,Personal,25000,72,1,35.0,11.22,East,Approved,No
LN102323,57,Salaried,888500,698,Home,878000,48,0,18.4,10.42,North,Approved,No
LN102324,57,Salaried,594800,735,Home,118000,48,1,26.4,11.75,East,Approved,No
LN102325,40,Salaried,498800,717,Personal,711000,24,1,36.3,12.23,Central,Rejected,No
LN102326,56,Student,140665,723,Vehicle,65000,72,0,47.4,12.5,South,Rejected,No
LN102327,30,Salaried,494900,687,Business,526000,12,0,47.4,11.82,North,Rejected,No
LN102328,48,Salaried,202100,654,Personal,335000,36,2,57.1,13.3,North,Rejected,No
LN102329,36,Self-Employed,1079500,678,Vehicle,1299000,60,2,37.8,12.22,South,Approved,No
LN102330,30,Salaried,743000,591,Education,300000,60,1,27.0,13.38,North,Approved,No
LN102331,31,Self-Employed,546900,755,Vehicle,795000,72,1,31.2,10.88,West,Approved,No
LN102332,37,Salaried,382100,620,Home,325000,48,2,30.6,13.44,Central,Approved,No
LN102333,34,Business Owner,289600,686,Personal,35000,36,1,27.1,13.07,Central,Rejected,No
LN102334,29,Salaried,735200,742,Personal,682000,36,2,36.6,11.89,South,Rejected,No
LN102335,34,Salaried,1578700,755,Business,2338000,60,1,37.2,12.0,South,Approved,No
LN102336,26,Self-Employed,726800,585,Vehicle,604000,36,1,17.9,13.14,South,Rejected,No
LN102337,59,Business Owner,303800,694,Education,422000,36,2,45.1,11.68,North,Rejected,No
LN102338,36,Salaried,735700,730,Business,956000,12,0,10.0,10.89,East,Approved,No
LN102339,25,Self-Employed,631200,703,Personal,553000,84,0,29.3,12.06,North,Approved,Yes
LN102340,44,Salaried,1045400,787,Personal,679000,12,0,45.8,13.09,North,Rejected,No
LN102341,56,Salaried,907500,647,Personal,1212000,36,0,39.3,11.79,Central,Rejected,No
LN102342,35,Salaried,125800,567,Business,91000,84,1,27.7,14.13,West,Rejected,No
LN102343,54,Self-Employed,877300,753,Education,341000,60,1,55.6,12.06,Central,Approved,No
LN102344,45,Salaried,374300,665,Vehicle,242000,60,2,26.7,12.15,South,Rejected,No
LN102345,50,Self-Employed,297400,586,Business,473000,60,0,8.0,13.19,Central,Rejected,No
LN102346,32,Salaried,586000,690,Home,341000,24,1,37.4,13.66,South,Rejected,No
LN102347,22,Business Owner,814900,780,Business,407000,72,1,10.7,11.15,North,Rejected,No
LN102348,34,Business Owner,263600,618,Vehicle,86000,36,1,22.0,13.25,South,Rejected,No
LN102349,57,Salaried,957700,850,Home,186000,84,2,39.5,10.37,East,Rejected,No
LN102350,52,Salaried,989100,646,Home,1741000,36,4,26.5,11.95,South,Rejected,No
LN102351,52,Salaried,667000,706,Business,675000,60,0,39.0,11.21,West,Rejected,No
LN102352,56,Business Owner,403300,621,Business,541000,60,0,18.1,11.95,South,Rejected,No
LN102353,35,Salaried,379300,703,Education,536000,24,1,42.3,12.65,Central,Rejected,No
LN102354,33,Self-Employed,1142800,691,Home,799000,36,2,11.7,11.74,North,Approved,No
LN102355,58,Salaried,283100,603,Education,413000,60,1,47.8,14.4,West,Rejected,No
LN102356,43,Business Owner,1167300,850,Education,2025000,36,1,26.3,12.12,Central,Approved,No
LN102357,32,Salaried,593500,668,Personal,808000,84,2,50.4,12.65,East,Approved,No
LN102358,32,Salaried,616600,668,Education,808000,36,2,21.9,11.55,Central,Rejected,No
LN102359,56,Student,187608,763,Education,157000,60,3,55.1,12.91,West,Rejected,No
LN102360,23,Salaried,599600,818,Home,918000,60,1,20.5,11.68,North,Approved,No
LN102361,23,Business Owner,910900,773,Personal,229000,48,1,10.5,11.21,West,Approved,No
LN102362,50,Salaried,311700,622,Personal,428000,60,1,32.5,13.16,West,Approved,No
LN102363,21,Salaried,855100,714,Personal,612000,60,0,46.8,12.67,North,Approved,No
LN102364,27,Business Owner,682600,578,Personal,725000,60,1,41.5,12.55,South,Rejected,No
LN102365,60,Self-Employed,456200,759,Medical,738000,60,2,46.0,11.05,North,Approved,No
LN102366,38,Self-Employed,1040100,594,Vehicle,1174000,60,1,41.7,13.08,South,Rejected,No
LN102367,50,Salaried,193600,648,Business,28000,48,0,22.2,12.06,Central,Rejected,No
LN102368,40,Salaried,786500,700,Personal,1045000,12,2,41.2,12.45,Central,Approved,No
LN102369,24,Salaried,1583900,729,Home,2660000,24,1,33.1,11.73,West,Approved,No
LN102370,28,Self-Employed,1435000,683,Business,1710000,60,3,23.5,10.76,South,Approved,No
LN102371,51,Salaried,805400,799,Personal,1260000,84,0,34.2,9.81,South,Rejected,No
LN102372,24,Salaried,550600,747,Personal,828000,12,2,31.3,12.15,North,Rejected,No
LN102373,44,Salaried,458200,742,Home,717000,60,0,49.0,11.65,South,Approved,No
LN102374,34,Salaried,550200,620,Vehicle,377000,36,0,25.8,12.35,West,Approved,No
LN102375,35,Salaried,876600,810,Business,794000,60,1,25.3,10.59,East,Approved,No
LN102376,59,Salaried,417000,648,Education,643000,60,1,23.6,11.59,East,Approved,No
LN102377,45,Business Owner,985900,813,Home,1624000,60,3,54.8,11.03,North,Approved,No
LN102378,45,Self-Employed,2101100,831,Education,735000,60,0,24.3,11.5,Central,Approved,No
LN102379,35,Salaried,628200,733,Vehicle,257000,60,0,47.6,11.98,South,Rejected,No
LN102380,36,Self-Employed,310300,767,Business,214000,12,0,19.6,11.62,South,Approved,No
LN102381,48,Business Owner,310200,500,Personal,437000,60,2,38.1,14.32,South,Rejected,No
LN102382,22,Salaried,996300,687,Medical,1582000,36,1,35.2,12.43,South,Approved,No
LN102383,30,Salaried,629000,772,Vehicle,683000,84,2,46.8,12.38,East,Approved,No
LN102384,45,Salaried,1052800,760,Vehicle,308000,60,0,45.1,11.88,East,Rejected,No
LN102385,45,Salaried,484700,621,Education,299000,24,1,33.0,13.64,East,Rejected,No
LN102386,24,Business Owner,1026400,681,Education,1598000,36,1,25.6,12.59,North,Approved,No
LN102387,52,Student,65866,535,Personal,46000,48,2,51.5,14.5,Central,Rejected,No
LN102388,42,Salaried,434500,727,Home,119000,84,0,24.4,10.96,West,Rejected,No
LN102389,30,Business Owner,521400,578,Education,320000,24,1,5.0,12.51,Central,Rejected,No
LN102390,51,Salaried,336500,773,Business,495000,60,1,9.7,9.6,North,Approved,No
LN102391,60,Self-Employed,1941300,777,Personal,1823000,36,1,12.6,11.9,Central,Approved,No
LN102392,37,Business Owner,616400,669,Home,241000,60,2,39.1,12.01,West,Approved,No
LN102393,32,Salaried,926500,734,Personal,585000,60,0,58.6,12.08,East,Approved,No
LN102394,32,Salaried,483800,686,Personal,833000,36,0,7.5,10.57,North,Approved,No
LN102395,44,Self-Employed,364500,716,Business,304000,60,0,22.6,11.64,South,Approved,No
LN102396,22,Student,192676,625,Personal,164000,24,0,33.1,12.46,West,Rejected,No
LN102397,40,Salaried,1191100,740,Home,429000,72,1,50.5,13.44,South,Rejected,No
LN102398,21,Salaried,488100,593,Education,302000,36,4,22.5,13.24,West,Rejected,No
LN102399,22,Salaried,402700,581,Education,598000,60,1,39.1,12.79,West,Rejected,No
LN102400,38,Self-Employed,708000,692,Personal,1017000,36,0,29.0,10.85,West,Rejected,No
LN102401,50,Self-Employed,855300,686,Personal,719000,60,2,63.3,11.32,South,Approved,No
LN102402,56,Business Owner,1604500,718,Personal,2598000,36,1,33.7,11.21,Central,Rejected,No
LN102403,24,Business Owner,789600,658,Personal,589000,60,1,36.3,11.54,South,Approved,No
LN102404,30,Business Owner,926300,823,Vehicle,1454000,12,2,33.0,11.31,West,Approved,No
LN102405,37,Business Owner,965400,710,Home,148000,36,3,27.0,11.72,South,Approved,No
LN102406,43,Salaried,344700,715,Education,238000,72,1,43.4,12.2,South,Rejected,No
LN102407,60,Self-Employed,382700,713,Vehicle,595000,48,3,18.1,10.91,South,Rejected,No
LN102408,48,Salaried,358100,765,Personal,585000,48,0,8.0,11.01,West,Approved,No
LN102409,42,Salaried,312400,737,Medical,433000,60,0,30.2,10.69,East,Approved,No
LN102410,23,Business Owner,1006700,729,Education,1247000,48,0,41.8,11.98,North,Rejected,No
LN102411,24,Self-Employed,762400,748,Personal,1133000,72,0,25.0,12.05,North,Approved,No
LN102412,27,Student,126841,581,Home,165000,48,1,34.2,12.78,West,Rejected,No
LN102413,47,Salaried,156200,584,Personal,83000,84,2,17.4,12.9,South,Approved,No
LN102414,34,Self-Employed,2013200,695,Home,1797000,72,1,44.8,11.0,North,Rejected,No
